chromosomes,uces
Sus_scrofa_2,uce-2393_p1
Sus_scrofa_2,uce-2399_p1
Sus_scrofa_2,uce-2439_p1
Sus_scrofa_2,uce-2558_p1
Sus_scrofa_2,uce-2572_p1
Sus_scrofa_2,uce-2592_p1
Sus_scrofa_2,uce-2594_p1
Sus_scrofa_2,uce-2790_p1
Sus_scrofa_2,uce-2794_p1
Sus_scrofa_2,uce-2812_p1
Sus_scrofa_2,uce-2907_p1
Sus_scrofa_2,uce-2917_p1
Sus_scrofa_2,uce-2924_p1
Sus_scrofa_2,uce-2952_p1
Sus_scrofa_2,uce-2954_p1
Sus_scrofa_2,uce-2960_p1
Sus_scrofa_2,uce-2963_p1
Sus_scrofa_2,uce-2992_p1
Sus_scrofa_2,uce-3027_p1
Sus_scrofa_2,uce-3046_p1
Sus_scrofa_2,uce-3070_p1
Sus_scrofa_2,uce-3130_p1
Sus_scrofa_2,uce-3193_p1
Sus_scrofa_2,uce-3199_p1
Sus_scrofa_2,uce-3267_p1
Sus_scrofa_2,uce-3277_p1
Sus_scrofa_2,uce-3285_p1
Sus_scrofa_2,uce-3337_p1
Sus_scrofa_2,uce-3348_p1
Sus_scrofa_2,uce-3368_p1
Sus_scrofa_2,uce-3422_p1
Sus_scrofa_2,uce-3486_p1
Sus_scrofa_2,uce-3494_p1
Sus_scrofa_2,uce-3539_p1
Sus_scrofa_2,uce-3540_p1
Sus_scrofa_2,uce-3582_p1
Sus_scrofa_2,uce-3588_p1
Sus_scrofa_2,uce-3589_p1
Sus_scrofa_2,uce-3614_p1
Sus_scrofa_2,uce-3631_p1
Sus_scrofa_2,uce-3642_p1
Sus_scrofa_2,uce-3676_p1
Sus_scrofa_2,uce-3682_p1
Sus_scrofa_2,uce-3698_p1
Sus_scrofa_2,uce-3711_p1
Sus_scrofa_2,uce-3741_p1
Sus_scrofa_2,uce-3743_p1
Sus_scrofa_2,uce-3793_p1
Sus_scrofa_2,uce-3929_p1
Sus_scrofa_2,uce-3930_p1
Sus_scrofa_2,uce-3958_p1
Sus_scrofa_2,uce-4000_p1
Sus_scrofa_2,uce-4004_p1
Sus_scrofa_2,uce-4039_p1
Sus_scrofa_2,uce-4061_p1
Sus_scrofa_2,uce-4091_p1
Sus_scrofa_2,uce-4094_p1
Sus_scrofa_2,uce-4097_p1
Sus_scrofa_2,uce-4132_p1
Sus_scrofa_2,uce-4190_p1
Sus_scrofa_2,uce-4200_p1
Sus_scrofa_2,uce-4302_p1
Sus_scrofa_2,uce-4309_p1
Sus_scrofa_2,uce-4324_p1
Sus_scrofa_2,uce-4337_p1
Sus_scrofa_2,uce-4368_p1
Sus_scrofa_2,uce-4431_p1
Sus_scrofa_2,uce-4450_p1
Sus_scrofa_2,uce-4457_p1
Sus_scrofa_2,uce-4518_p1
Sus_scrofa_2,uce-4532_p1
Sus_scrofa_2,uce-4544_p1
Sus_scrofa_2,uce-4547_p1
Sus_scrofa_2,uce-4562_p1
Sus_scrofa_2,uce-4608_p1
Sus_scrofa_2,uce-4662_p1
Sus_scrofa_2,uce-4686_p1
Sus_scrofa_2,uce-4733_p1
Sus_scrofa_2,uce-4741_p1
Sus_scrofa_2,uce-4763_p1
Sus_scrofa_2,uce-4764_p1
Sus_scrofa_2,uce-4792_p1
Sus_scrofa_2,uce-4820_p1
Sus_scrofa_2,uce-4823_p1
Sus_scrofa_2,uce-4859_p1
Sus_scrofa_2,uce-4897_p1
Sus_scrofa_2,uce-4899_p1
Sus_scrofa_2,uce-4929_p1
Sus_scrofa_2,uce-5096_p1
Sus_scrofa_2,uce-5103_p1
Sus_scrofa_2,uce-5123_p1
Sus_scrofa_2,uce-5147_p1
Sus_scrofa_2,uce-5297_p1
Sus_scrofa_2,uce-5334_p1
Sus_scrofa_2,uce-5361_p1
Sus_scrofa_2,uce-5426_p1
Sus_scrofa_2,uce-5435_p1
Sus_scrofa_2,uce-5448_p1
Sus_scrofa_2,uce-5582_p1
Sus_scrofa_2,uce-5588_p1
Sus_scrofa_2,uce-5634_p1
Sus_scrofa_2,uce-5710_p1
Sus_scrofa_2,uce-5727_p1
Sus_scrofa_2,uce-5745_p1
Sus_scrofa_2,uce-5781_p1
Sus_scrofa_2,uce-5799_p1
Sus_scrofa_2,uce-5818_p1
Sus_scrofa_2,uce-5825_p1
Sus_scrofa_2,uce-5837_p1
Sus_scrofa_2,uce-5848_p1
Sus_scrofa_2,uce-5899_p1
Sus_scrofa_2,uce-5922_p1
Sus_scrofa_2,uce-5956_p1
Sus_scrofa_2,uce-5970_p1
Sus_scrofa_2,uce-5980_p1
Sus_scrofa_2,uce-6010_p1
Sus_scrofa_2,uce-6021_p1
Sus_scrofa_2,uce-6032_p1
Sus_scrofa_2,uce-6048_p1
Sus_scrofa_2,uce-6063_p1
Sus_scrofa_2,uce-6078_p1
Sus_scrofa_2,uce-6084_p1
Sus_scrofa_2,uce-6117_p1
Sus_scrofa_2,uce-6141_p1
Sus_scrofa_2,uce-6163_p1
Sus_scrofa_2,uce-6329_p1
Sus_scrofa_2,uce-6372_p1
Sus_scrofa_2,uce-6381_p1
Sus_scrofa_2,uce-6383_p1
Sus_scrofa_2,uce-6444_p1
Sus_scrofa_2,uce-6464_p1
Sus_scrofa_2,uce-6482_p1
Sus_scrofa_2,uce-6487_p1
Sus_scrofa_2,uce-6492_p1
Sus_scrofa_2,uce-6523_p1
Sus_scrofa_2,uce-6526_p1
Sus_scrofa_2,uce-6534_p1
Sus_scrofa_2,uce-6584_p1
Sus_scrofa_2,uce-6626_p1
Sus_scrofa_2,uce-6725_p1
Sus_scrofa_2,uce-6763_p1
Sus_scrofa_2,uce-6792_p1
Sus_scrofa_2,uce-6809_p1
Sus_scrofa_2,uce-6826_p1
Sus_scrofa_2,uce-6948_p1
Sus_scrofa_2,uce-6953_p1
Sus_scrofa_2,uce-6987_p1
Sus_scrofa_2,uce-7018_p1
Sus_scrofa_2,uce-7046_p1
Sus_scrofa_2,uce-7080_p1
Sus_scrofa_2,uce-7091_p1
Sus_scrofa_2,uce-7094_p1
Sus_scrofa_2,uce-7096_p1
Sus_scrofa_2,uce-7208_p1
Sus_scrofa_2,uce-7213_p1
Sus_scrofa_2,uce-7222_p1
Sus_scrofa_2,uce-7232_p1
Sus_scrofa_2,uce-7329_p1
Sus_scrofa_2,uce-7348_p1
Sus_scrofa_2,uce-7384_p1
Sus_scrofa_2,uce-7399_p1
Sus_scrofa_2,uce-7413_p1
Sus_scrofa_2,uce-7432_p1
Sus_scrofa_2,uce-7457_p1
Sus_scrofa_2,uce-7463_p1
Sus_scrofa_2,uce-7621_p1
Sus_scrofa_2,uce-7707_p1
Sus_scrofa_2,uce-7725_p1
Sus_scrofa_2,uce-7753_p1
Sus_scrofa_2,uce-7789_p1
Sus_scrofa_2,uce-7848_p1
Sus_scrofa_2,uce-7886_p1
Sus_scrofa_2,uce-7889_p1
Sus_scrofa_2,uce-7975_p1
Sus_scrofa_3,uce-10_p4
Sus_scrofa_3,uce-19_p1
Sus_scrofa_3,uce-19_p2
Sus_scrofa_3,uce-149_p6
Sus_scrofa_3,uce-172_p1
Sus_scrofa_3,uce-172_p2
Sus_scrofa_3,uce-238_p1
Sus_scrofa_3,uce-252_p1
Sus_scrofa_3,uce-255_p2
Sus_scrofa_3,uce-255_p3
Sus_scrofa_3,uce-255_p4
Sus_scrofa_3,uce-274_p2
Sus_scrofa_3,uce-291_p2
Sus_scrofa_3,uce-297_p3
Sus_scrofa_3,uce-300_p1
Sus_scrofa_3,uce-333_p2
Sus_scrofa_3,uce-345_p2
Sus_scrofa_3,uce-374_p1
Sus_scrofa_3,uce-374_p2
Sus_scrofa_3,uce-383_p2
Sus_scrofa_3,uce-393_p3
Sus_scrofa_3,uce-404_p1
Sus_scrofa_3,uce-413_p1
Sus_scrofa_3,uce-419_p1
Sus_scrofa_3,uce-497_p1
Sus_scrofa_3,uce-497_p2
Sus_scrofa_3,uce-497_p3
Sus_scrofa_3,uce-497_p4
Sus_scrofa_3,uce-497_p5
Sus_scrofa_3,uce-502_p2
Sus_scrofa_3,uce-529_p1
Sus_scrofa_3,uce-533_p3
Sus_scrofa_3,uce-540_p2
Sus_scrofa_3,uce-547_p3
Sus_scrofa_3,uce-599_p1
Sus_scrofa_3,uce-620_p4
Sus_scrofa_3,uce-675_p2
Sus_scrofa_3,uce-698_p3
Sus_scrofa_3,uce-727_p6
Sus_scrofa_3,uce-761_p1
Sus_scrofa_3,uce-813_p3
Sus_scrofa_3,uce-827_p1
Sus_scrofa_3,uce-881_p1
Sus_scrofa_3,uce-881_p2
Sus_scrofa_3,uce-907_p1
Sus_scrofa_3,uce-932_p1
Sus_scrofa_3,uce-949_p1
Sus_scrofa_3,uce-972_p1
Sus_scrofa_3,uce-976_p2
Sus_scrofa_3,uce-1012_p2
Sus_scrofa_3,uce-1013_p1
Sus_scrofa_3,uce-1018_p2
Sus_scrofa_3,uce-1027_p1
Sus_scrofa_3,uce-1062_p1
Sus_scrofa_3,uce-1062_p2
Sus_scrofa_3,uce-1127_p3
Sus_scrofa_3,uce-1155_p1
Sus_scrofa_3,uce-1158_p1
Sus_scrofa_3,uce-1158_p2
Sus_scrofa_3,uce-1194_p2
Sus_scrofa_3,uce-1204_p4
Sus_scrofa_3,uce-1222_p1
Sus_scrofa_3,uce-1233_p1
Sus_scrofa_3,uce-1256_p1
Sus_scrofa_3,uce-1256_p2
Sus_scrofa_3,uce-1267_p4
Sus_scrofa_3,uce-1297_p5
Sus_scrofa_3,uce-1307_p3
Sus_scrofa_3,uce-1397_p1
Sus_scrofa_3,uce-1405_p2
Sus_scrofa_3,uce-1425_p1
Sus_scrofa_3,uce-1425_p2
Sus_scrofa_3,uce-1425_p3
Sus_scrofa_3,uce-1425_p4
Sus_scrofa_3,uce-1430_p1
Sus_scrofa_3,uce-1442_p1
Sus_scrofa_3,uce-1466_p1
Sus_scrofa_3,uce-1558_p1
Sus_scrofa_3,uce-1597_p2
Sus_scrofa_3,uce-1645_p1
Sus_scrofa_3,uce-1648_p1
Sus_scrofa_3,uce-1648_p2
Sus_scrofa_3,uce-1649_p3
Sus_scrofa_3,uce-1650_p1
Sus_scrofa_3,uce-1650_p2
Sus_scrofa_3,uce-1732_p2
Sus_scrofa_3,uce-1758_p1
Sus_scrofa_3,uce-1758_p2
Sus_scrofa_3,uce-1783_p1
Sus_scrofa_3,uce-1783_p2
Sus_scrofa_3,uce-1783_p3
Sus_scrofa_3,uce-1798_p2
Sus_scrofa_3,uce-1802_p2
Sus_scrofa_3,uce-1814_p1
Sus_scrofa_3,uce-1828_p4
Sus_scrofa_3,uce-1830_p5
Sus_scrofa_3,uce-1835_p1
Sus_scrofa_3,uce-1835_p2
Sus_scrofa_3,uce-1873_p1
Sus_scrofa_3,uce-1909_p1
Sus_scrofa_3,uce-1911_p1
Sus_scrofa_3,uce-1912_p2
Sus_scrofa_3,uce-1914_p1
Sus_scrofa_3,uce-1937_p1
Sus_scrofa_3,uce-1938_p2
Sus_scrofa_3,uce-2003_p2
Sus_scrofa_3,uce-2012_p1
Sus_scrofa_3,uce-2012_p2
Sus_scrofa_3,uce-2016_p1
Sus_scrofa_3,uce-2034_p1
Sus_scrofa_3,uce-2034_p2
Sus_scrofa_3,uce-2080_p1
Sus_scrofa_3,uce-2112_p1
Sus_scrofa_3,uce-2131_p2
Sus_scrofa_3,uce-2168_p1
Sus_scrofa_3,uce-2169_p1
Sus_scrofa_3,uce-2178_p1
Sus_scrofa_3,uce-2181_p1
Sus_scrofa_3,uce-2222_p1
Sus_scrofa_3,uce-2255_p1
Sus_scrofa_3,uce-2257_p1
Sus_scrofa_3,uce-2267_p1
Sus_scrofa_3,uce-2306_p1
Sus_scrofa_3,uce-2369_p1
Sus_scrofa_3,uce-2376_p1
Sus_scrofa_3,uce-2400_p1
Sus_scrofa_3,uce-2446_p1
Sus_scrofa_3,uce-2448_p1
Sus_scrofa_3,uce-2498_p1
Sus_scrofa_3,uce-2504_p1
Sus_scrofa_3,uce-2587_p1
Sus_scrofa_3,uce-2613_p1
Sus_scrofa_3,uce-2684_p1
Sus_scrofa_3,uce-2731_p1
Sus_scrofa_3,uce-2763_p1
Sus_scrofa_3,uce-2769_p1
Sus_scrofa_3,uce-2827_p1
Sus_scrofa_3,uce-2849_p1
Sus_scrofa_3,uce-2892_p1
Sus_scrofa_3,uce-2908_p1
Sus_scrofa_3,uce-2910_p1
Sus_scrofa_3,uce-2953_p1
Sus_scrofa_3,uce-2955_p1
Sus_scrofa_3,uce-2966_p1
Sus_scrofa_3,uce-3000_p1
Sus_scrofa_3,uce-3014_p1
Sus_scrofa_3,uce-3038_p1
Sus_scrofa_3,uce-3077_p1
Sus_scrofa_3,uce-3104_p1
Sus_scrofa_3,uce-3110_p1
Sus_scrofa_3,uce-3177_p1
Sus_scrofa_3,uce-3244_p1
Sus_scrofa_3,uce-3249_p1
Sus_scrofa_3,uce-3280_p1
Sus_scrofa_3,uce-3284_p1
Sus_scrofa_3,uce-3312_p1
Sus_scrofa_3,uce-3468_p1
Sus_scrofa_3,uce-3504_p1
Sus_scrofa_3,uce-3555_p1
Sus_scrofa_3,uce-3656_p1
Sus_scrofa_3,uce-3664_p1
Sus_scrofa_3,uce-3674_p1
Sus_scrofa_3,uce-3702_p1
Sus_scrofa_3,uce-3724_p1
Sus_scrofa_3,uce-3738_p1
Sus_scrofa_3,uce-3767_p1
Sus_scrofa_3,uce-3784_p1
Sus_scrofa_3,uce-3830_p1
Sus_scrofa_3,uce-3861_p1
Sus_scrofa_3,uce-3864_p1
Sus_scrofa_3,uce-3890_p1
Sus_scrofa_3,uce-3910_p1
Sus_scrofa_3,uce-3937_p1
Sus_scrofa_3,uce-4049_p1
Sus_scrofa_3,uce-4075_p1
Sus_scrofa_3,uce-4122_p1
Sus_scrofa_3,uce-4178_p1
Sus_scrofa_3,uce-4192_p1
Sus_scrofa_3,uce-4202_p1
Sus_scrofa_3,uce-4237_p1
Sus_scrofa_3,uce-4249_p1
Sus_scrofa_3,uce-4359_p1
Sus_scrofa_3,uce-4401_p1
Sus_scrofa_3,uce-4407_p1
Sus_scrofa_3,uce-4429_p1
Sus_scrofa_3,uce-4438_p1
Sus_scrofa_3,uce-4452_p1
Sus_scrofa_3,uce-4594_p1
Sus_scrofa_3,uce-4630_p1
Sus_scrofa_3,uce-4632_p1
Sus_scrofa_3,uce-4666_p1
Sus_scrofa_3,uce-4716_p1
Sus_scrofa_3,uce-4759_p1
Sus_scrofa_3,uce-4847_p1
Sus_scrofa_3,uce-4888_p1
Sus_scrofa_3,uce-4950_p1
Sus_scrofa_3,uce-4978_p1
Sus_scrofa_3,uce-4992_p1
Sus_scrofa_3,uce-5087_p1
Sus_scrofa_3,uce-5141_p1
Sus_scrofa_3,uce-5173_p1
Sus_scrofa_3,uce-5220_p1
Sus_scrofa_3,uce-5244_p1
Sus_scrofa_3,uce-5250_p1
Sus_scrofa_3,uce-5260_p1
Sus_scrofa_3,uce-5311_p1
Sus_scrofa_3,uce-5315_p1
Sus_scrofa_3,uce-5331_p1
Sus_scrofa_3,uce-5405_p1
Sus_scrofa_3,uce-5433_p1
Sus_scrofa_3,uce-5446_p1
Sus_scrofa_3,uce-5553_p1
Sus_scrofa_3,uce-5598_p1
Sus_scrofa_3,uce-5636_p1
Sus_scrofa_3,uce-5653_p1
Sus_scrofa_3,uce-5667_p1
Sus_scrofa_3,uce-5678_p1
Sus_scrofa_3,uce-5704_p1
Sus_scrofa_3,uce-5713_p1
Sus_scrofa_3,uce-5720_p1
Sus_scrofa_3,uce-5769_p1
Sus_scrofa_3,uce-5804_p1
Sus_scrofa_3,uce-5818_p1
Sus_scrofa_3,uce-5821_p1
Sus_scrofa_3,uce-5848_p1
Sus_scrofa_3,uce-5861_p1
Sus_scrofa_3,uce-5872_p1
Sus_scrofa_3,uce-5893_p1
Sus_scrofa_3,uce-5904_p1
Sus_scrofa_3,uce-5921_p1
Sus_scrofa_3,uce-5934_p1
Sus_scrofa_3,uce-5971_p1
Sus_scrofa_3,uce-6080_p1
Sus_scrofa_3,uce-6094_p1
Sus_scrofa_3,uce-6095_p1
Sus_scrofa_3,uce-6110_p1
Sus_scrofa_3,uce-6164_p1
Sus_scrofa_3,uce-6173_p1
Sus_scrofa_3,uce-6189_p1
Sus_scrofa_3,uce-6274_p1
Sus_scrofa_3,uce-6287_p1
Sus_scrofa_3,uce-6297_p1
Sus_scrofa_3,uce-6346_p1
Sus_scrofa_3,uce-6351_p1
Sus_scrofa_3,uce-6412_p1
Sus_scrofa_3,uce-6451_p1
Sus_scrofa_3,uce-6465_p1
Sus_scrofa_3,uce-6468_p1
Sus_scrofa_3,uce-6496_p1
Sus_scrofa_3,uce-6499_p1
Sus_scrofa_3,uce-6501_p1
Sus_scrofa_3,uce-6505_p1
Sus_scrofa_3,uce-6512_p1
Sus_scrofa_3,uce-6538_p1
Sus_scrofa_3,uce-6543_p1
Sus_scrofa_3,uce-6553_p1
Sus_scrofa_3,uce-6570_p1
Sus_scrofa_3,uce-6589_p1
Sus_scrofa_3,uce-6617_p1
Sus_scrofa_3,uce-6655_p1
Sus_scrofa_3,uce-6748_p1
Sus_scrofa_3,uce-6780_p1
Sus_scrofa_3,uce-6812_p1
Sus_scrofa_3,uce-6824_p1
Sus_scrofa_3,uce-6894_p1
Sus_scrofa_3,uce-6909_p1
Sus_scrofa_3,uce-6947_p1
Sus_scrofa_3,uce-6948_p1
Sus_scrofa_3,uce-6959_p1
Sus_scrofa_3,uce-6966_p1
Sus_scrofa_3,uce-6986_p1
Sus_scrofa_3,uce-7076_p1
Sus_scrofa_3,uce-7129_p1
Sus_scrofa_3,uce-7134_p1
Sus_scrofa_3,uce-7151_p1
Sus_scrofa_3,uce-7160_p1
Sus_scrofa_3,uce-7211_p1
Sus_scrofa_3,uce-7221_p1
Sus_scrofa_3,uce-7232_p1
Sus_scrofa_3,uce-7273_p1
Sus_scrofa_3,uce-7294_p1
Sus_scrofa_3,uce-7296_p1
Sus_scrofa_3,uce-7321_p1
Sus_scrofa_3,uce-7323_p1
Sus_scrofa_3,uce-7344_p1
Sus_scrofa_3,uce-7358_p1
Sus_scrofa_3,uce-7365_p1
Sus_scrofa_3,uce-7488_p1
Sus_scrofa_3,uce-7542_p1
Sus_scrofa_3,uce-7605_p1
Sus_scrofa_3,uce-7631_p1
Sus_scrofa_3,uce-7641_p1
Sus_scrofa_3,uce-7772_p1
Sus_scrofa_3,uce-7804_p1
Sus_scrofa_3,uce-7858_p1
Sus_scrofa_3,uce-7903_p1
Sus_scrofa_3,uce-7934_p1
Sus_scrofa_3,uce-7943_p1
Sus_scrofa_3,uce-7967_p1
Sus_scrofa_3,uce-7970_p1
Sus_scrofa_3,uce-7985_p1
Sus_scrofa_3,uce-8016_p1
Sus_scrofa_3,uce-8017_p1
Sus_scrofa_3,uce-8026_p1
Sus_scrofa_4,uce-17_p2
Sus_scrofa_4,uce-39_p2
Sus_scrofa_4,uce-63_p1
Sus_scrofa_4,uce-63_p2
Sus_scrofa_4,uce-72_p1
Sus_scrofa_4,uce-77_p1
Sus_scrofa_4,uce-77_p2
Sus_scrofa_4,uce-84_p4
Sus_scrofa_4,uce-101_p1
Sus_scrofa_4,uce-101_p2
Sus_scrofa_4,uce-148_p2
Sus_scrofa_4,uce-161_p2
Sus_scrofa_4,uce-164_p2
Sus_scrofa_4,uce-169_p2
Sus_scrofa_4,uce-198_p1
Sus_scrofa_4,uce-198_p2
Sus_scrofa_4,uce-208_p1
Sus_scrofa_4,uce-219_p1
Sus_scrofa_4,uce-266_p1
Sus_scrofa_4,uce-277_p1
Sus_scrofa_4,uce-277_p2
Sus_scrofa_4,uce-277_p3
Sus_scrofa_4,uce-344_p1
Sus_scrofa_4,uce-416_p2
Sus_scrofa_4,uce-420_p1
Sus_scrofa_4,uce-451_p2
Sus_scrofa_4,uce-517_p1
Sus_scrofa_4,uce-538_p7
Sus_scrofa_4,uce-570_p3
Sus_scrofa_4,uce-638_p2
Sus_scrofa_4,uce-646_p1
Sus_scrofa_4,uce-693_p2
Sus_scrofa_4,uce-695_p1
Sus_scrofa_4,uce-730_p2
Sus_scrofa_4,uce-734_p1
Sus_scrofa_4,uce-734_p2
Sus_scrofa_4,uce-734_p3
Sus_scrofa_4,uce-734_p4
Sus_scrofa_4,uce-746_p1
Sus_scrofa_4,uce-750_p1
Sus_scrofa_4,uce-777_p1
Sus_scrofa_4,uce-783_p2
Sus_scrofa_4,uce-783_p3
Sus_scrofa_4,uce-810_p2
Sus_scrofa_4,uce-819_p1
Sus_scrofa_4,uce-819_p2
Sus_scrofa_4,uce-831_p1
Sus_scrofa_4,uce-831_p2
Sus_scrofa_4,uce-851_p1
Sus_scrofa_4,uce-871_p5
Sus_scrofa_4,uce-882_p1
Sus_scrofa_4,uce-882_p2
Sus_scrofa_4,uce-882_p3
Sus_scrofa_4,uce-989_p3
Sus_scrofa_4,uce-999_p2
Sus_scrofa_4,uce-1003_p2
Sus_scrofa_4,uce-1005_p1
Sus_scrofa_4,uce-1070_p2
Sus_scrofa_4,uce-1083_p1
Sus_scrofa_4,uce-1102_p2
Sus_scrofa_4,uce-1133_p3
Sus_scrofa_4,uce-1138_p2
Sus_scrofa_4,uce-1148_p1
Sus_scrofa_4,uce-1161_p2
Sus_scrofa_4,uce-1190_p3
Sus_scrofa_4,uce-1206_p2
Sus_scrofa_4,uce-1232_p1
Sus_scrofa_4,uce-1250_p1
Sus_scrofa_4,uce-1250_p2
Sus_scrofa_4,uce-1250_p3
Sus_scrofa_4,uce-1250_p4
Sus_scrofa_4,uce-1250_p5
Sus_scrofa_4,uce-1250_p6
Sus_scrofa_4,uce-1250_p7
Sus_scrofa_4,uce-1250_p8
Sus_scrofa_4,uce-1250_p9
Sus_scrofa_4,uce-1250_p10
Sus_scrofa_4,uce-1250_p11
Sus_scrofa_4,uce-1268_p2
Sus_scrofa_4,uce-1281_p1
Sus_scrofa_4,uce-1286_p1
Sus_scrofa_4,uce-1300_p1
Sus_scrofa_4,uce-1309_p3
Sus_scrofa_4,uce-1313_p1
Sus_scrofa_4,uce-1313_p2
Sus_scrofa_4,uce-1393_p1
Sus_scrofa_4,uce-1394_p3
Sus_scrofa_4,uce-1427_p1
Sus_scrofa_4,uce-1427_p2
Sus_scrofa_4,uce-1447_p1
Sus_scrofa_4,uce-1469_p1
Sus_scrofa_4,uce-1469_p2
Sus_scrofa_4,uce-1474_p1
Sus_scrofa_4,uce-1474_p2
Sus_scrofa_4,uce-1476_p1
Sus_scrofa_4,uce-1476_p2
Sus_scrofa_4,uce-1478_p1
Sus_scrofa_4,uce-1497_p2
Sus_scrofa_4,uce-1504_p2
Sus_scrofa_4,uce-1520_p2
Sus_scrofa_4,uce-1573_p1
Sus_scrofa_4,uce-1610_p3
Sus_scrofa_4,uce-1634_p1
Sus_scrofa_4,uce-1636_p3
Sus_scrofa_4,uce-1678_p1
Sus_scrofa_4,uce-1678_p2
Sus_scrofa_4,uce-1679_p2
Sus_scrofa_4,uce-1781_p3
Sus_scrofa_4,uce-1794_p2
Sus_scrofa_4,uce-1811_p1
Sus_scrofa_4,uce-1864_p1
Sus_scrofa_4,uce-1869_p1
Sus_scrofa_4,uce-1880_p1
Sus_scrofa_4,uce-1922_p1
Sus_scrofa_4,uce-1932_p3
Sus_scrofa_4,uce-1946_p2
Sus_scrofa_4,uce-1979_p2
Sus_scrofa_4,uce-1986_p1
Sus_scrofa_4,uce-2020_p2
Sus_scrofa_4,uce-2083_p2
Sus_scrofa_4,uce-2111_p2
Sus_scrofa_4,uce-2113_p2
Sus_scrofa_4,uce-2116_p2
Sus_scrofa_4,uce-2120_p5
Sus_scrofa_4,uce-2125_p1
Sus_scrofa_4,uce-2135_p1
Sus_scrofa_4,uce-2147_p2
Sus_scrofa_4,uce-2147_p3
Sus_scrofa_4,uce-2147_p4
Sus_scrofa_4,uce-2185_p1
Sus_scrofa_4,uce-2212_p1
Sus_scrofa_4,uce-2225_p1
Sus_scrofa_4,uce-2251_p1
Sus_scrofa_4,uce-2313_p1
Sus_scrofa_4,uce-2320_p1
Sus_scrofa_4,uce-2349_p1
Sus_scrofa_4,uce-2369_p1
Sus_scrofa_4,uce-2378_p1
Sus_scrofa_4,uce-2397_p1
Sus_scrofa_4,uce-2421_p1
Sus_scrofa_4,uce-2438_p1
Sus_scrofa_4,uce-2441_p1
Sus_scrofa_4,uce-2472_p1
Sus_scrofa_4,uce-2487_p1
Sus_scrofa_4,uce-2507_p1
Sus_scrofa_4,uce-2612_p1
Sus_scrofa_4,uce-2656_p1
Sus_scrofa_4,uce-2667_p1
Sus_scrofa_4,uce-2740_p1
Sus_scrofa_4,uce-2757_p1
Sus_scrofa_4,uce-2762_p1
Sus_scrofa_4,uce-2771_p1
Sus_scrofa_4,uce-2857_p1
Sus_scrofa_4,uce-2870_p1
Sus_scrofa_4,uce-2909_p1
Sus_scrofa_4,uce-2930_p1
Sus_scrofa_4,uce-2940_p1
Sus_scrofa_4,uce-2980_p1
Sus_scrofa_4,uce-3055_p1
Sus_scrofa_4,uce-3083_p1
Sus_scrofa_4,uce-3096_p1
Sus_scrofa_4,uce-3100_p1
Sus_scrofa_4,uce-3188_p1
Sus_scrofa_4,uce-3227_p1
Sus_scrofa_4,uce-3260_p1
Sus_scrofa_4,uce-3294_p1
Sus_scrofa_4,uce-3332_p1
Sus_scrofa_4,uce-3341_p1
Sus_scrofa_4,uce-3366_p1
Sus_scrofa_4,uce-3369_p1
Sus_scrofa_4,uce-3378_p1
Sus_scrofa_4,uce-3381_p1
Sus_scrofa_4,uce-3402_p1
Sus_scrofa_4,uce-3423_p1
Sus_scrofa_4,uce-3481_p1
Sus_scrofa_4,uce-3483_p1
Sus_scrofa_4,uce-3497_p1
Sus_scrofa_4,uce-3500_p1
Sus_scrofa_4,uce-3520_p1
Sus_scrofa_4,uce-3530_p1
Sus_scrofa_4,uce-3549_p1
Sus_scrofa_4,uce-3647_p1
Sus_scrofa_4,uce-3659_p1
Sus_scrofa_4,uce-3678_p1
Sus_scrofa_4,uce-3693_p1
Sus_scrofa_4,uce-3722_p1
Sus_scrofa_4,uce-3847_p1
Sus_scrofa_4,uce-3849_p1
Sus_scrofa_4,uce-3857_p1
Sus_scrofa_4,uce-3912_p1
Sus_scrofa_4,uce-3927_p1
Sus_scrofa_4,uce-3957_p1
Sus_scrofa_4,uce-3981_p1
Sus_scrofa_4,uce-3997_p1
Sus_scrofa_4,uce-4007_p1
Sus_scrofa_4,uce-4018_p1
Sus_scrofa_4,uce-4028_p1
Sus_scrofa_4,uce-4064_p1
Sus_scrofa_4,uce-4095_p1
Sus_scrofa_4,uce-4131_p1
Sus_scrofa_4,uce-4135_p1
Sus_scrofa_4,uce-4154_p1
Sus_scrofa_4,uce-4179_p1
Sus_scrofa_4,uce-4205_p1
Sus_scrofa_4,uce-4208_p1
Sus_scrofa_4,uce-4217_p1
Sus_scrofa_4,uce-4256_p1
Sus_scrofa_4,uce-4265_p1
Sus_scrofa_4,uce-4278_p1
Sus_scrofa_4,uce-4284_p1
Sus_scrofa_4,uce-4287_p1
Sus_scrofa_4,uce-4308_p1
Sus_scrofa_4,uce-4312_p1
Sus_scrofa_4,uce-4317_p1
Sus_scrofa_4,uce-4343_p1
Sus_scrofa_4,uce-4345_p1
Sus_scrofa_4,uce-4354_p1
Sus_scrofa_4,uce-4389_p1
Sus_scrofa_4,uce-4394_p1
Sus_scrofa_4,uce-4437_p1
Sus_scrofa_4,uce-4466_p1
Sus_scrofa_4,uce-4515_p1
Sus_scrofa_4,uce-4534_p1
Sus_scrofa_4,uce-4538_p1
Sus_scrofa_4,uce-4550_p1
Sus_scrofa_4,uce-4558_p1
